,Trade ID,Trade Time,Security,Bond Type,Bond Rating,Industry,Issuer,Notional ($),Price,Yield (%),Buy/Sell,Counterparty,Dealer,Execution Method,Trade Volume,Transaction Cost ($)
5659,105660,2024-01-05 07:49:00,US Corp Bond,HY,A,Healthcare,BlackRock,27365832,84.72,5.76,Sell,T. Rowe Price,Goldman Sachs,RFQ,45845976,33186.75
5660,105661,2024-01-05 07:50:00,US Corp Bond,IG,A,Utilities,Vanguard,9734170,107.97,5.82,Buy,T. Rowe Price,Goldman Sachs,RFQ,15005296,7236.45
5661,105662,2024-01-05 07:51:00,US Corp Bond,IG,AA,Utilities,Vanguard,18004855,99.55,4.19,Buy,Fidelity,Barclays,Voice,26600917,32165.17
5662,105663,2024-01-05 07:52:00,US Corp Bond,HY,A,Technology,Citi,14724767,93.8,10.8,Sell,Morgan Stanley,Goldman Sachs,Voice,29858017,25429.94
5663,105664,2024-01-05 07:53:00,US Corp Bond,IG,A,Technology,Citi,80130065,109.71,5.44,Sell,Wellington,Goldman Sachs,Voice,163377398,158163.37
5664,105665,2024-01-05 07:54:00,US Corp Bond,HY,BBB,Utilities,JPMorgan,40479740,98.98,11.89,Sell,Wellington,JP Morgan,RFQ,99705515,17615.02
5665,105666,2024-01-05 07:55:00,US Corp Bond,HY,BB,Technology,Citi,20828766,86.85,9.25,Sell,Morgan Stanley,Barclays,RFQ,41418391,42730.72
5666,105667,2024-01-05 07:56:00,US Corp Bond,HY,A,Utilities,BlackRock,19641456,84.24,9.31,Sell,BlackRock,Barclays,RFQ,29790617,31824.29
5667,105668,2024-01-05 07:57:00,US Corp Bond,HY,AAA,Financials,Amazon,12741484,82.93,11.45,Sell,Fidelity,Morgan Stanley,RFQ,23536636,6878.67
5668,105669,2024-01-05 07:58:00,US Corp Bond,IG,BBB,Utilities,BlackRock,34934995,107.14,4.34,Sell,Fidelity,Goldman Sachs,RFQ,69465507,79361.05
5669,105670,2024-01-05 07:59:00,US Corp Bond,HY,AAA,Energy,Goldman Sachs,22702867,80.58,7.54,Sell,BlackRock,Citi,Voice,38018173,7511.8
5670,105671,2024-01-05 08:00:00,US Corp Bond,HY,BBB,Energy,Amazon,37107753,96.92,9.65,Sell,Morgan Stanley,JP Morgan,RFQ,73964825,17092.55
5671,105672,2024-01-05 08:01:00,US Corp Bond,IG,BBB,Technology,Goldman Sachs,18810618,109.03,5.23,Sell,Morgan Stanley,JP Morgan,Voice,42250460,41295.71
5672,105673,2024-01-05 08:02:00,US Corp Bond,HY,AA,Utilities,JPMorgan,38032966,87.4,10.67,Sell,Vanguard,Citi,RFQ,75423997,107330.19
5673,105674,2024-01-05 08:03:00,US Corp Bond,IG,BB,Utilities,BlackRock,99652752,109.47,5.34,Sell,Morgan Stanley,Morgan Stanley,RFQ,133392618,95889.2
5674,105675,2024-01-05 08:04:00,US Corp Bond,EM,B,Healthcare,BlackRock,33310473,101.72,4.61,Sell,T. Rowe Price,Citi,RFQ,51737493,16859.69
5675,105676,2024-01-05 08:05:00,US Corp Bond,IG,BB,Healthcare,Goldman Sachs,98813558,108.88,3.16,Sell,Fidelity,Citi,RFQ,241948117,276736.71
5676,105677,2024-01-05 08:06:00,US Corp Bond,IG,A,Healthcare,Amazon,8107300,98.39,5.63,Buy,T. Rowe Price,Morgan Stanley,Voice,13024564,12055.0
5677,105678,2024-01-05 08:07:00,US Corp Bond,IG,A,Utilities,Citi,36011074,95.47,4.36,Sell,Vanguard,Citi,RFQ,81466072,119161.61
5678,105679,2024-01-05 08:08:00,US Corp Bond,HY,B,Utilities,Goldman Sachs,8365061,93.77,6.97,Sell,Wellington,Morgan Stanley,RFQ,10844688,3205.02
5679,105680,2024-01-05 08:09:00,US Corp Bond,IG,A,Energy,Microsoft,75234615,97.4,3.75,Buy,Wellington,Goldman Sachs,Voice,186516397,219253.54
5680,105681,2024-01-05 08:10:00,US Corp Bond,IG,BB,Consumer Goods,JPMorgan,80892222,107.37,3.77,Buy,Wellington,Morgan Stanley,RFQ,112923678,52588.94
5681,105682,2024-01-05 08:11:00,US Corp Bond,IG,AAA,Technology,Amazon,55456079,101.02,4.1,Buy,Vanguard,Barclays,RFQ,135641251,186748.11
5682,105683,2024-01-05 08:12:00,US Corp Bond,EM,AAA,Energy,BlackRock,11985301,98.5,4.03,Sell,Fidelity,Barclays,RFQ,14017660,16875.28
5683,105684,2024-01-05 08:13:00,US Corp Bond,IG,BBB,Healthcare,JPMorgan,10101571,107.18,3.84,Buy,Morgan Stanley,Citi,RFQ,19266982,14238.16
5684,105685,2024-01-05 08:14:00,US Corp Bond,IG,BBB,Energy,Goldman Sachs,5817922,98.03,3.96,Sell,Vanguard,Barclays,RFQ,7855003,1278.15
5685,105686,2024-01-05 08:15:00,US Corp Bond,HY,BBB,Energy,Microsoft,46161926,82.8,5.71,Sell,Fidelity,Morgan Stanley,RFQ,92490237,97823.43
5686,105687,2024-01-05 08:16:00,US Corp Bond,IG,B,Energy,Vanguard,14056446,101.99,3.04,Buy,Morgan Stanley,Goldman Sachs,Voice,33158318,24755.81
5687,105688,2024-01-05 08:17:00,US Corp Bond,EM,AA,Healthcare,Goldman Sachs,21519782,96.04,5.93,Buy,BlackRock,Morgan Stanley,RFQ,32655903,39748.73
5688,105689,2024-01-05 08:18:00,US Corp Bond,IG,AA,Consumer Goods,BlackRock,67967465,99.18,3.22,Buy,Fidelity,JP Morgan,RFQ,113060162,128529.63
5689,105690,2024-01-05 08:19:00,US Corp Bond,HY,B,Financials,JPMorgan,14604243,98.52,5.84,Sell,T. Rowe Price,Citi,RFQ,17016447,19527.57
5690,105691,2024-01-05 08:20:00,US Corp Bond,IG,AA,Technology,Citi,83439076,100.62,5.51,Buy,T. Rowe Price,Goldman Sachs,Voice,159031508,54073.64
5691,105692,2024-01-05 08:21:00,US Corp Bond,IG,BBB,Technology,Citi,52069965,96.31,3.01,Buy,BlackRock,Citi,Voice,101259291,71993.56
5692,105693,2024-01-05 08:22:00,US Corp Bond,HY,A,Energy,BlackRock,10161990,98.18,11.71,Buy,Wellington,JP Morgan,RFQ,19970225,15138.99
5693,105694,2024-01-05 08:23:00,US Corp Bond,IG,AAA,Consumer Goods,Goldman Sachs,8359502,102.7,4.26,Buy,Wellington,Barclays,Voice,19890543,23844.36
5694,105695,2024-01-05 08:24:00,US Corp Bond,HY,AA,Healthcare,Goldman Sachs,48420577,97.63,5.81,Buy,Fidelity,JP Morgan,RFQ,59537686,39765.63
5695,105696,2024-01-05 08:25:00,US Corp Bond,IG,A,Financials,Tesla,71806073,97.56,3.45,Buy,T. Rowe Price,Barclays,Voice,126353938,165715.44
5696,105697,2024-01-05 08:26:00,US Corp Bond,IG,BB,Financials,Goldman Sachs,86222061,106.43,5.5,Buy,BlackRock,Citi,Voice,130635467,63372.84
5697,105698,2024-01-05 08:27:00,US Corp Bond,IG,BBB,Energy,BlackRock,17682932,96.02,3.86,Buy,Vanguard,Citi,RFQ,25478313,37722.57
5698,105699,2024-01-05 08:28:00,US Corp Bond,EM,BBB,Energy,Amazon,31513631,109.35,4.42,Sell,Morgan Stanley,Citi,RFQ,49494701,11071.83
5699,105700,2024-01-05 08:29:00,US Corp Bond,IG,A,Healthcare,Microsoft,5953143,95.11,4.07,Buy,Wellington,Morgan Stanley,Voice,14371341,11437.91
5700,105701,2024-01-05 08:30:00,US Corp Bond,IG,AA,Healthcare,Amazon,70106444,104.77,5.6,Sell,Wellington,Goldman Sachs,Voice,101842627,94139.89
5701,105702,2024-01-05 08:31:00,US Corp Bond,IG,AA,Utilities,JPMorgan,16437730,97.0,3.43,Buy,Wellington,Morgan Stanley,RFQ,20031258,14412.7
5702,105703,2024-01-05 08:32:00,US Corp Bond,IG,A,Healthcare,JPMorgan,38066313,103.21,5.95,Sell,Wellington,JP Morgan,Voice,63781747,55343.89
5703,105704,2024-01-05 08:33:00,US Corp Bond,IG,AAA,Energy,Tesla,13560988,97.81,3.06,Sell,T. Rowe Price,Goldman Sachs,Voice,19983333,23779.71
5704,105705,2024-01-05 08:34:00,US Corp Bond,EM,AA,Consumer Goods,Citi,32640764,95.51,3.6,Sell,Fidelity,Citi,Voice,49189063,16645.4
5705,105706,2024-01-05 08:35:00,US Corp Bond,IG,A,Energy,BlackRock,45077492,107.9,4.42,Buy,T. Rowe Price,Citi,Voice,78166396,111532.77
5706,105707,2024-01-05 08:36:00,US Corp Bond,HY,A,Energy,Microsoft,34154964,90.22,5.16,Sell,Fidelity,Citi,RFQ,76556581,49720.08
5707,105708,2024-01-05 08:37:00,US Corp Bond,IG,AAA,Financials,Goldman Sachs,66568968,99.13,3.75,Sell,BlackRock,Barclays,Voice,151065577,146734.24
5708,105709,2024-01-05 08:38:00,US Corp Bond,HY,A,Healthcare,Vanguard,6681057,91.7,11.89,Buy,Vanguard,JP Morgan,RFQ,11870602,8522.4
5709,105710,2024-01-05 08:39:00,US Corp Bond,EM,A,Technology,JPMorgan,41010910,96.23,4.84,Buy,BlackRock,Morgan Stanley,RFQ,93228105,87560.18
5710,105711,2024-01-05 08:40:00,US Corp Bond,IG,AAA,Healthcare,BlackRock,66260802,100.23,3.14,Sell,T. Rowe Price,JP Morgan,RFQ,88271119,98414.24
5711,105712,2024-01-05 08:41:00,US Corp Bond,EM,B,Utilities,Amazon,5527444,97.66,4.43,Buy,T. Rowe Price,Barclays,Voice,8143581,6596.55
5712,105713,2024-01-05 08:42:00,US Corp Bond,IG,AAA,Consumer Goods,Tesla,21791816,109.87,4.74,Buy,Vanguard,Barclays,RFQ,28850188,7389.98
5713,105714,2024-01-05 08:43:00,US Corp Bond,EM,BB,Consumer Goods,Vanguard,33566912,103.19,3.99,Buy,Fidelity,JP Morgan,RFQ,80209743,45437.27
5714,105715,2024-01-05 08:44:00,US Corp Bond,HY,AAA,Healthcare,Citi,28806037,95.51,6.64,Sell,Wellington,Barclays,Voice,62203405,76310.42
5715,105716,2024-01-05 08:45:00,US Corp Bond,IG,BB,Healthcare,BlackRock,29667549,97.45,5.43,Sell,BlackRock,Goldman Sachs,RFQ,64536513,57928.78
5716,105717,2024-01-05 08:46:00,US Corp Bond,IG,AAA,Energy,Microsoft,77592703,99.57,4.21,Buy,Vanguard,Citi,Voice,159936948,185830.07
5717,105718,2024-01-05 08:47:00,US Corp Bond,IG,BBB,Technology,Goldman Sachs,38092727,104.29,5.27,Sell,Morgan Stanley,Morgan Stanley,Voice,42608052,57240.43
5718,105719,2024-01-05 08:48:00,US Corp Bond,IG,A,Energy,Citi,91378915,97.67,4.59,Buy,Vanguard,Barclays,Voice,127571488,91101.79
5719,105720,2024-01-05 08:49:00,US Corp Bond,IG,BBB,Financials,Amazon,98073453,102.5,5.44,Buy,BlackRock,Morgan Stanley,Voice,227713886,135291.49
5720,105721,2024-01-05 08:50:00,US Corp Bond,IG,A,Financials,JPMorgan,88313743,108.97,4.46,Buy,Fidelity,Citi,RFQ,156686732,40117.54
5721,105722,2024-01-05 08:51:00,US Corp Bond,IG,AAA,Consumer Goods,Amazon,27680319,108.95,3.33,Buy,Wellington,JP Morgan,RFQ,59231307,28372.56
5722,105723,2024-01-05 08:52:00,US Corp Bond,HY,BBB,Consumer Goods,Goldman Sachs,36144684,82.04,5.4,Buy,Morgan Stanley,Citi,RFQ,50752839,35031.62
5723,105724,2024-01-05 08:53:00,US Corp Bond,IG,AAA,Technology,Tesla,44252853,102.74,4.87,Sell,BlackRock,Morgan Stanley,RFQ,52737236,15033.83
5724,105725,2024-01-05 08:54:00,US Corp Bond,IG,B,Consumer Goods,JPMorgan,89874348,97.98,5.88,Buy,Fidelity,Goldman Sachs,Voice,202994112,52453.96
5725,105726,2024-01-05 08:55:00,US Corp Bond,HY,AAA,Utilities,Vanguard,38925827,86.06,8.36,Sell,Vanguard,JP Morgan,RFQ,55541057,40174.8
5726,105727,2024-01-05 08:56:00,US Corp Bond,IG,A,Financials,JPMorgan,9698349,102.8,5.52,Buy,Fidelity,Barclays,Voice,13658826,8486.79
5727,105728,2024-01-05 08:57:00,US Corp Bond,IG,BBB,Technology,Amazon,80997650,98.09,4.64,Buy,Fidelity,Goldman Sachs,RFQ,134449381,172790.45
5728,105729,2024-01-05 08:58:00,US Corp Bond,IG,A,Financials,Goldman Sachs,54384656,107.67,3.56,Sell,Wellington,Citi,Voice,101410918,14133.1
5729,105730,2024-01-05 08:59:00,US Corp Bond,EM,AA,Healthcare,Citi,22668186,101.31,3.05,Sell,BlackRock,Morgan Stanley,RFQ,44841268,52394.53
5730,105731,2024-01-05 09:00:00,US Corp Bond,HY,BBB,Healthcare,BlackRock,16377089,99.0,8.33,Sell,T. Rowe Price,Morgan Stanley,Voice,39223289,15369.29
5731,105732,2024-01-05 09:01:00,US Corp Bond,IG,BBB,Technology,Amazon,49300927,107.65,5.3,Sell,Fidelity,Morgan Stanley,RFQ,106451529,141723.0
5732,105733,2024-01-05 09:02:00,US Corp Bond,HY,B,Energy,BlackRock,2493985,95.79,7.14,Buy,Vanguard,Citi,RFQ,4582319,2276.76
5733,105734,2024-01-05 09:03:00,US Corp Bond,IG,A,Utilities,BlackRock,93115282,103.67,3.88,Buy,Vanguard,JP Morgan,RFQ,121213485,105560.65
5734,105735,2024-01-05 09:04:00,US Corp Bond,HY,A,Utilities,Microsoft,15284854,81.06,6.04,Sell,Wellington,Barclays,RFQ,19732683,8983.49
5735,105736,2024-01-05 09:05:00,US Corp Bond,HY,A,Consumer Goods,Amazon,37496890,86.35,10.73,Sell,Fidelity,Goldman Sachs,Voice,48106581,32554.96
5736,105737,2024-01-05 09:06:00,US Corp Bond,HY,AA,Technology,Amazon,10791660,94.81,11.48,Sell,Vanguard,Citi,Voice,26777854,11607.74
5737,105738,2024-01-05 09:07:00,US Corp Bond,IG,BBB,Utilities,Amazon,7797749,104.66,4.89,Sell,T. Rowe Price,Morgan Stanley,RFQ,17442327,10854.87
5738,105739,2024-01-05 09:08:00,US Corp Bond,IG,A,Consumer Goods,Tesla,16834739,98.82,4.57,Sell,Vanguard,Barclays,Voice,20550662,26937.83
5739,105740,2024-01-05 09:09:00,US Corp Bond,IG,A,Financials,Tesla,59221242,106.4,5.98,Sell,Wellington,Morgan Stanley,Voice,90352154,96907.03
5740,105741,2024-01-05 09:10:00,US Corp Bond,HY,A,Energy,BlackRock,8802035,83.29,10.28,Sell,Fidelity,Citi,RFQ,13641894,7757.28
5741,105742,2024-01-05 09:11:00,US Corp Bond,IG,BBB,Consumer Goods,Vanguard,40673743,106.76,4.18,Sell,Wellington,Morgan Stanley,RFQ,62702259,81276.33
5742,105743,2024-01-05 09:12:00,US Corp Bond,HY,B,Healthcare,Goldman Sachs,12553621,98.21,5.01,Buy,Fidelity,Citi,RFQ,13897613,2389.65
5743,105744,2024-01-05 09:13:00,US Corp Bond,EM,BBB,Healthcare,Vanguard,46235571,102.89,4.22,Buy,Vanguard,Morgan Stanley,RFQ,78832354,85709.59
5744,105745,2024-01-05 09:14:00,US Corp Bond,IG,A,Financials,Amazon,36333223,105.19,3.81,Sell,T. Rowe Price,Citi,Voice,83561514,81642.59
5745,105746,2024-01-05 09:15:00,US Corp Bond,HY,BBB,Technology,Amazon,1904878,88.45,9.07,Buy,BlackRock,Morgan Stanley,RFQ,2384771,1488.9
5746,105747,2024-01-05 09:16:00,US Corp Bond,HY,BBB,Consumer Goods,Microsoft,27893369,98.36,9.6,Sell,Vanguard,Barclays,Voice,33169084,22475.23
5747,105748,2024-01-05 09:17:00,US Corp Bond,EM,AAA,Financials,BlackRock,49583302,105.77,3.84,Buy,BlackRock,Barclays,RFQ,99536070,62778.52
5748,105749,2024-01-05 09:18:00,US Corp Bond,EM,AAA,Healthcare,Goldman Sachs,34711244,100.27,4.44,Sell,Fidelity,Morgan Stanley,Voice,75741008,75546.43
5749,105750,2024-01-05 09:19:00,US Corp Bond,HY,AAA,Healthcare,Tesla,9083503,98.44,8.51,Buy,Fidelity,Morgan Stanley,RFQ,13086965,5669.18
5750,105751,2024-01-05 09:20:00,US Corp Bond,IG,A,Healthcare,JPMorgan,45877868,103.44,3.2,Sell,Morgan Stanley,Citi,RFQ,108732244,162292.1
5751,105752,2024-01-05 09:21:00,US Corp Bond,HY,BB,Energy,JPMorgan,13331675,89.51,11.98,Buy,Fidelity,Citi,Voice,27394611,2850.84
5752,105753,2024-01-05 09:22:00,US Corp Bond,IG,A,Energy,Goldman Sachs,44271428,106.65,3.88,Buy,Fidelity,Citi,RFQ,78253886,58864.77
5753,105754,2024-01-05 09:23:00,US Corp Bond,HY,A,Healthcare,Vanguard,2330871,81.27,5.5,Sell,Morgan Stanley,JP Morgan,RFQ,5172658,2177.99
5754,105755,2024-01-05 09:24:00,US Corp Bond,EM,B,Utilities,Microsoft,47992859,97.62,3.78,Buy,BlackRock,Morgan Stanley,RFQ,74554981,44453.83
5755,105756,2024-01-05 09:25:00,US Corp Bond,IG,BB,Technology,Goldman Sachs,57998893,106.66,3.31,Buy,Fidelity,Morgan Stanley,RFQ,85704484,112130.85
5756,105757,2024-01-05 09:26:00,US Corp Bond,HY,BBB,Energy,Vanguard,21757154,85.4,8.0,Buy,Wellington,Morgan Stanley,Voice,31909986,19149.6
5757,105758,2024-01-05 09:27:00,US Corp Bond,IG,AA,Consumer Goods,Amazon,44584658,107.09,3.56,Buy,Fidelity,Morgan Stanley,RFQ,60518456,24188.2
5758,105759,2024-01-05 09:28:00,US Corp Bond,IG,AA,Energy,Citi,56510570,101.73,5.4,Sell,Fidelity,Citi,Voice,131643205,80776.95
5759,105760,2024-01-05 09:29:00,US Corp Bond,IG,AAA,Consumer Goods,Vanguard,67201585,101.89,5.94,Sell,Vanguard,Citi,RFQ,110798444,60710.78
5760,105761,2024-01-05 09:30:00,US Corp Bond,HY,AA,Energy,Microsoft,25319112,88.43,6.91,Sell,Fidelity,JP Morgan,RFQ,58834626,47719.11
5761,105762,2024-01-05 09:31:00,US Corp Bond,EM,AA,Healthcare,JPMorgan,5084593,105.37,5.42,Buy,Fidelity,Citi,RFQ,11882097,16157.69
5762,105763,2024-01-05 09:32:00,US Corp Bond,EM,A,Consumer Goods,Tesla,37920435,103.85,3.77,Sell,Wellington,Morgan Stanley,Voice,48682266,52324.06
5763,105764,2024-01-05 09:33:00,US Corp Bond,IG,AAA,Technology,BlackRock,30622692,100.89,5.05,Buy,Morgan Stanley,Morgan Stanley,Voice,35408748,45684.19
5764,105765,2024-01-05 09:34:00,US Corp Bond,HY,AA,Energy,Amazon,40674133,92.2,11.21,Buy,Morgan Stanley,Goldman Sachs,RFQ,99891347,52107.66
5765,105766,2024-01-05 09:35:00,US Corp Bond,HY,AA,Energy,Tesla,17077309,84.67,11.61,Buy,Morgan Stanley,Citi,RFQ,23832284,3370.52
5766,105767,2024-01-05 09:36:00,US Corp Bond,IG,BBB,Healthcare,BlackRock,55274512,96.37,5.1,Sell,Vanguard,Goldman Sachs,RFQ,90375035,54822.28
5767,105768,2024-01-05 09:37:00,US Corp Bond,IG,BBB,Consumer Goods,Citi,80547512,96.62,3.3,Sell,Fidelity,Morgan Stanley,RFQ,103278879,112558.5
5768,105769,2024-01-05 09:38:00,US Corp Bond,IG,A,Utilities,JPMorgan,55297500,103.54,4.07,Buy,BlackRock,Citi,RFQ,134128430,65226.29
5769,105770,2024-01-05 09:39:00,US Corp Bond,EM,AA,Healthcare,Amazon,20471072,106.39,3.09,Buy,BlackRock,Morgan Stanley,Voice,25133457,12244.17
5770,105771,2024-01-05 09:40:00,US Corp Bond,HY,A,Consumer Goods,BlackRock,18957776,84.61,7.3,Sell,Wellington,Goldman Sachs,RFQ,42278428,9728.91
5771,105772,2024-01-05 09:41:00,US Corp Bond,HY,AAA,Energy,Citi,3963641,97.63,6.99,Buy,Vanguard,Goldman Sachs,RFQ,9137434,3575.49
5772,105773,2024-01-05 09:42:00,US Corp Bond,IG,AA,Energy,Amazon,18769312,96.98,5.86,Buy,T. Rowe Price,Barclays,RFQ,44917323,50583.85
5773,105774,2024-01-05 09:43:00,US Corp Bond,HY,BB,Energy,Vanguard,26089086,89.53,6.81,Sell,Vanguard,Barclays,RFQ,45518232,36906.43
5774,105775,2024-01-05 09:44:00,US Corp Bond,IG,CCC,Energy,Goldman Sachs,67111648,106.03,4.36,Sell,Fidelity,Citi,Voice,126653285,24569.57
5775,105776,2024-01-05 09:45:00,US Corp Bond,IG,BBB,Financials,Amazon,90390572,101.25,5.31,Buy,T. Rowe Price,Citi,RFQ,163752590,245007.61
5776,105777,2024-01-05 09:46:00,US Corp Bond,HY,B,Energy,Amazon,21647335,94.29,5.79,Sell,BlackRock,Citi,RFQ,40133517,35893.5
5777,105778,2024-01-05 09:47:00,US Corp Bond,IG,BBB,Energy,BlackRock,25001939,107.69,4.76,Buy,Vanguard,Citi,RFQ,35967584,11428.87
5778,105779,2024-01-05 09:48:00,US Corp Bond,HY,AAA,Utilities,Tesla,8658177,83.2,9.61,Buy,Wellington,Citi,Voice,16519405,2772.85
5779,105780,2024-01-05 09:49:00,US Corp Bond,IG,CCC,Utilities,JPMorgan,22706012,105.1,4.95,Sell,BlackRock,Citi,Voice,33250786,29285.97
5780,105781,2024-01-05 09:50:00,US Corp Bond,HY,AAA,Consumer Goods,JPMorgan,19260315,84.91,6.93,Buy,Vanguard,Citi,RFQ,36944034,16771.32
5781,105782,2024-01-05 09:51:00,US Corp Bond,IG,BBB,Energy,Amazon,26803213,107.89,3.12,Sell,Fidelity,Goldman Sachs,Voice,60399633,27248.98
5782,105783,2024-01-05 09:52:00,US Corp Bond,IG,AA,Energy,Amazon,21902948,103.8,5.39,Sell,Fidelity,Goldman Sachs,RFQ,24183491,19181.76
5783,105784,2024-01-05 09:53:00,US Corp Bond,IG,A,Consumer Goods,Citi,67490641,98.41,4.27,Sell,T. Rowe Price,Goldman Sachs,RFQ,155799244,116842.64
5784,105785,2024-01-05 09:54:00,US Corp Bond,IG,BBB,Energy,Goldman Sachs,8655547,95.19,3.06,Buy,Fidelity,Morgan Stanley,RFQ,14919680,9007.71
5785,105786,2024-01-05 09:55:00,US Corp Bond,EM,A,Energy,Vanguard,23799175,98.19,5.55,Sell,Fidelity,JP Morgan,Voice,46513590,57338.17
5786,105787,2024-01-05 09:56:00,US Corp Bond,IG,AA,Healthcare,Amazon,33987018,100.48,5.87,Buy,BlackRock,Morgan Stanley,Voice,49605577,32738.51
5787,105788,2024-01-05 09:57:00,US Corp Bond,HY,A,Financials,Vanguard,48586280,90.37,11.77,Buy,BlackRock,Citi,RFQ,121379191,88329.5
5788,105789,2024-01-05 09:58:00,US Corp Bond,EM,A,Consumer Goods,Microsoft,8616765,98.24,5.67,Sell,Vanguard,JP Morgan,RFQ,16898190,16551.47
5789,105790,2024-01-05 09:59:00,US Corp Bond,IG,CCC,Healthcare,JPMorgan,63741829,98.92,3.58,Buy,Wellington,Goldman Sachs,RFQ,156937350,172748.23
5790,105791,2024-01-05 10:00:00,US Corp Bond,IG,BBB,Utilities,Vanguard,27588019,101.53,4.81,Sell,Morgan Stanley,Goldman Sachs,Voice,60187060,37336.91
5791,105792,2024-01-05 10:01:00,US Corp Bond,HY,A,Technology,Amazon,14932905,84.11,6.54,Sell,Morgan Stanley,Barclays,Voice,34740192,28794.17
5792,105793,2024-01-05 10:02:00,US Corp Bond,EM,AA,Technology,Amazon,24222147,106.53,3.11,Sell,Fidelity,Citi,Voice,35411072,28437.08
5793,105794,2024-01-05 10:03:00,US Corp Bond,EM,BB,Utilities,Citi,10792765,96.18,4.88,Buy,Vanguard,Citi,RFQ,21606211,28749.24
5794,105795,2024-01-05 10:04:00,US Corp Bond,IG,AA,Financials,Goldman Sachs,54169664,106.06,4.73,Sell,Morgan Stanley,Barclays,RFQ,86433375,59148.25
5795,105796,2024-01-05 10:05:00,US Corp Bond,HY,AA,Technology,JPMorgan,27820893,92.12,10.44,Sell,Morgan Stanley,Morgan Stanley,RFQ,62447228,46503.12
5796,105797,2024-01-05 10:06:00,US Corp Bond,IG,A,Financials,Vanguard,13959994,101.9,3.62,Sell,Morgan Stanley,Barclays,RFQ,34432335,31197.35
5797,105798,2024-01-05 10:07:00,US Corp Bond,EM,BB,Technology,BlackRock,22209716,101.16,3.87,Buy,Morgan Stanley,Citi,RFQ,31069500,32042.79
5798,105799,2024-01-05 10:08:00,US Corp Bond,EM,AA,Technology,BlackRock,41754554,98.8,3.58,Buy,T. Rowe Price,Goldman Sachs,RFQ,88974612,9017.5
5799,105800,2024-01-05 10:09:00,US Corp Bond,IG,AA,Healthcare,Citi,10020889,98.84,4.95,Sell,Morgan Stanley,Barclays,Voice,21474868,21743.21
5800,105801,2024-01-05 10:10:00,US Corp Bond,IG,A,Technology,Vanguard,61142438,109.24,4.59,Sell,T. Rowe Price,JP Morgan,RFQ,97224021,30441.56
5801,105802,2024-01-05 10:11:00,US Corp Bond,IG,AA,Utilities,BlackRock,56173293,99.58,4.1,Sell,T. Rowe Price,Goldman Sachs,Voice,73049421,107111.83
5802,105803,2024-01-05 10:12:00,US Corp Bond,IG,A,Financials,Goldman Sachs,90205984,97.75,4.3,Buy,Vanguard,Morgan Stanley,Voice,139520571,83865.51
5803,105804,2024-01-05 10:13:00,US Corp Bond,HY,A,Energy,Tesla,38319895,89.72,6.53,Buy,Morgan Stanley,Goldman Sachs,Voice,51147631,39615.86
5804,105805,2024-01-05 10:14:00,US Corp Bond,IG,A,Energy,Goldman Sachs,82865884,105.43,3.34,Buy,Morgan Stanley,Morgan Stanley,RFQ,193651437,37878.33
5805,105806,2024-01-05 10:15:00,US Corp Bond,IG,AA,Energy,Citi,98478964,99.63,3.56,Sell,T. Rowe Price,Goldman Sachs,RFQ,222377502,293766.09
5806,105807,2024-01-05 10:16:00,US Corp Bond,IG,AA,Financials,Goldman Sachs,91674401,97.57,4.61,Buy,Vanguard,Citi,RFQ,199035470,88888.45
5807,105808,2024-01-05 10:17:00,US Corp Bond,EM,BB,Financials,Vanguard,3051377,101.22,5.93,Sell,BlackRock,Morgan Stanley,RFQ,6596429,3490.19
5808,105809,2024-01-05 10:18:00,US Corp Bond,HY,BB,Energy,Amazon,36242548,90.8,9.4,Buy,BlackRock,Morgan Stanley,RFQ,60149676,58289.26
5809,105810,2024-01-05 10:19:00,US Corp Bond,IG,AA,Utilities,Goldman Sachs,61090223,100.98,5.46,Sell,BlackRock,Barclays,Voice,144770230,16017.45
5810,105811,2024-01-05 10:20:00,US Corp Bond,IG,AA,Technology,Vanguard,5926325,107.93,5.2,Buy,Morgan Stanley,Goldman Sachs,RFQ,13241885,19692.01
5811,105812,2024-01-05 10:21:00,US Corp Bond,EM,AAA,Energy,JPMorgan,13821830,100.59,3.23,Buy,Vanguard,Morgan Stanley,RFQ,32735596,26528.6
5812,105813,2024-01-05 10:22:00,US Corp Bond,HY,BBB,Consumer Goods,Vanguard,46255548,99.1,10.05,Buy,BlackRock,Morgan Stanley,Voice,83209778,105534.04
5813,105814,2024-01-05 10:23:00,US Corp Bond,IG,BBB,Financials,Citi,31235084,106.84,4.62,Buy,Fidelity,Goldman Sachs,RFQ,46765362,64066.19
5814,105815,2024-01-05 10:24:00,US Corp Bond,IG,A,Consumer Goods,Vanguard,65577120,102.74,3.19,Sell,Fidelity,Goldman Sachs,Voice,131679699,13246.82
5815,105816,2024-01-05 10:25:00,US Corp Bond,IG,BBB,Consumer Goods,JPMorgan,74388813,95.71,4.2,Sell,Vanguard,JP Morgan,RFQ,152878404,106935.92
5816,105817,2024-01-05 10:26:00,US Corp Bond,IG,BBB,Financials,Amazon,62093044,98.22,3.63,Sell,Morgan Stanley,Barclays,RFQ,129703957,174534.74
5817,105818,2024-01-05 10:27:00,US Corp Bond,IG,B,Energy,Tesla,42512523,108.41,4.96,Buy,T. Rowe Price,Morgan Stanley,Voice,69825781,74681.9
